Region,Country,ProvState,Station,WMO.,Lat,Long,Elev,StdP,TZ,TZCode,ColdestMonth,DB990,WS_DB996,WD_DB996,HottestMonth,DBR,DB010,WB_DB010,WS_DB004,WD_DB004,taub,taud
2,THA,,KHLONG YAI,485010,11.77,102.88,4,101.28,7,SEA,1,21.9,1.8,60,4,7,33,26.6,1.9,210,0.494,2.186
2,THA,,CHUMPHON,485170,10.48,99.18,5,101.26,7,SEA,12,20.7,0,300,4,9,34.2,26.5,2.7,120,0.468,2.269
2,THA,,RANONG,485320,9.98,98.62,8,101.23,7,SEA,10,21.8,0.2,40,4,8.7,34.7,25.5,2.2,60,0.459,2.287
2,THA,,KO SAMUI,485500,9.47,100.05,7,101.24,7,SEA,12,23.6,0.4,30,4,4.5,32.9,26.3,2.9,270,0.462,2.303
2,THA,,SURAT THANI,485510,9.12,99.15,11,101.19,7,SEA,12,21.1,0,330,4,10.1,34.6,25.8,3.1,40,0.454,2.306
2,THA,,NAKHON SI THAMMARAT,485520,8.53,99.95,9,101.22,7,SEA,12,22.2,0.1,330,4,8.7,34.2,26.2,2.1,60,0.448,2.33
2,THA,,TAKUA PA,485610,8.68,98.25,4,101.28,7,SEA,10,22,0,0,4,8.2,33.9,27.1,0.7,0,0.444,2.349
2,THA,,PHUKET,485640,7.88,98.4,3,101.29,7,SEA,10,24.1,0.5,270,4,6.6,33.7,25.7,2.2,90,0.439,2.386
2,THA,,PHUKET AIRPORT,485650,8.13,98.32,9,101.22,7,SEA,12,22.5,0.7,240,4,8.8,34.4,26.5,3.8,90,0.443,2.355
2,THA,,KO LANTA,485660,7.53,99.05,3,101.29,7,SEA,11,23.8,0.7,50,4,6.9,33.7,26.5,2.4,180,0.438,2.374
2,THA,,TRANG,485670,7.52,99.62,16,101.13,7,SEA,12,22.2,0.1,60,4,9.8,34.9,25.5,3.3,60,0.438,2.353
2,THA,,SONGKHLA,485680,7.2,100.62,9,101.22,7,SEA,12,23.8,0.8,240,4,5.8,33.4,25.8,3.7,270,0.449,2.331
2,THA,,HAT YAI,485690,6.92,100.43,35,100.91,7,SEA,12,22.1,0.1,290,4,9.7,34.3,25.2,3.8,240,0.438,2.354
2,THA,,SATUN,485700,6.65,100.08,6,101.25,7,SEA,10,23.3,0,0,4,8.4,34.5,25.4,1.7,0,0.44,2.362
2,THA,,PATTANI,485800,6.78,101.15,9,101.22,7,SEA,12,22.2,0.2,120,5,8.3,34.1,26,2.9,20,0.44,2.318
2,THA,,NARATHIWAT,485830,6.42,101.82,5,101.26,7,SEA,12,22.6,0.3,210,4,7.4,33,26.4,3,60,0.434,2.39
5,MYS,,PENANG/BAYAN LEPAS,486010,5.3,100.27,4,101.28,8,MLY,10,23.4,1.2,350,5,6.2,32.8,26,3.8,210,0.446,2.301
5,MYS,,KOTA BHARU,486150,6.17,102.28,5,101.26,8,MLY,1,22.6,0.9,230,5,7,32.6,26.3,3.7,70,0.442,2.333
5,MYS,,SITIAWAN,486200,4.22,100.7,8,101.23,8,MLY,12,22.6,0.6,70,5,7.7,33.1,26.3,2.8,190,0.469,2.224
5,MYS,,KUALA LUMPUR SUBANG,486470,3.12,101.55,22,101.06,8,MLY,12,22.9,0.6,330,5,8,34,25.9,3.3,280,0.451,2.256
5,MYS,,KUANTAN,486570,3.78,103.22,16,101.13,8,MLY,1,21.9,1.7,350,5,8.4,33.3,26.4,3.1,220,0.445,2.293
5,MYS,,MALACCA,486650,2.27,102.25,9,101.22,8,MLY,12,22.9,1.4,10,5,7.2,33.2,25.8,3.3,40,0.457,2.229
5,MYS,,JOHORE BHARU/SENAI,486790,1.63,103.67,40,100.85,8,MLY,1,22,0.6,340,5,8,33.1,26,2.7,20,0.432,2.316
5,SGP,,SINGAPORE/PAYA LEBA,486940,1.37,103.92,32,100.94,7,SEA,1,23.9,1.9,10,5,6.1,33.2,26.4,3.1,170,0.433,2.316
5,SGP,,SINGAPORE/CHANGI AI,486980,1.37,103.98,16,101.13,7,SEA,12,23.8,1.9,290,5,5.8,32.9,26.4,3.9,30,0.434,2.323
2,VNM,,LAO CAI,488030,22.5,103.97,97,100.17,7,SEA,1,11.3,0.2,0,6,6.7,34.5,27.1,2,0,0.543,1.947
2,VNM,,SON LA,488060,21.33,103.9,676,93.46,7,SEA,1,8.5,1.2,140,6,6.5,31.9,22.8,2.8,270,0.467,2.155
2,VNM,,CAO BANG,488080,22.67,106.25,243,98.44,7,SEA,1,7.8,0.7,140,7,6.9,33.6,26.4,2.5,140,0.509,2.043
2,VNM,,HA NOI,488200,21.03,105.8,6,101.25,7,SEA,1,11.1,2.6,50,6,7.3,34.8,27.5,2.3,230,0.535,1.975
2,VNM,,NAM DINH,488230,20.43,106.15,3,101.29,7,SEA,1,10.9,2.5,0,7,5.4,34.3,27.7,2.8,200,0.498,2.11
2,VNM,,PHU LIEN,488260,20.8,106.63,116,99.94,7,SEA,1,11,1.7,0,6,5.4,33.1,28.6,2.1,180,0.501,2.081
2,VNM,,LANG SON,488300,21.83,106.77,263,98.21,7,SEA,1,6.6,2.1,0,7,6.6,32.9,26,2,180,0.483,2.122
2,VNM,,MONG CAI,488380,21.52,107.97,7,101.24,7,SEA,1,9.8,1.3,0,7,4.4,32.1,27.5,2.2,0,0.527,2.017
2,VNM,,BACH LONG VI,488390,20.13,107.72,56,100.65,7,SEA,1,12.2,10.7,20,7,3.5,32.2,28.2,5.7,180,0.451,2.307
2,VNM,,THANH HOA,488400,19.75,105.78,5,101.26,7,SEA,1,12.1,1.9,0,6,5.9,34.1,27.5,2.5,230,0.467,2.209
2,VNM,,VINH,488450,18.67,105.68,6,101.25,7,SEA,1,12.2,0.9,0,6,6.4,35.8,26.6,3.7,230,0.442,2.28
2,VNM,,HA TINH,488460,18.35,105.9,3,101.29,7,SEA,1,12.5,0,0,7,5.8,35.2,27.5,0,0,0.421,2.36
2,VNM,,DONG HOI,488480,17.48,106.6,8,101.23,7,SEA,1,13.9,3.5,320,6,5.9,35.4,26.3,3.6,230,0.436,2.304
2,VNM,,HUE,488520,16.43,107.58,9,101.22,7,SEA,1,15.1,1.2,270,6,8.7,35.3,26.5,2.9,50,0.417,2.375
2,VNM,,DA NANG,488550,16.07,108.35,7,101.24,7,SEA,1,17.5,1.3,320,6,8.3,35.1,26.3,3,230,0.416,2.396
2,VNM,,PLEIKU CITY,488660,13.98,108,801,92.07,7,SEA,12,14.4,0,0,4,9.3,30.1,21.8,0,0,0.429,2.297
2,VNM,,QUY NHON,488700,13.77,109.22,6,101.25,7,SEA,1,20.4,2.2,320,6,6.2,35.1,27.1,2.2,270,0.412,2.41
2,VNM,,BANMETHUOT,488750,12.68,108.08,537,95.04,7,SEA,12,17.5,3.9,0,4,9.6,32.3,23,2.4,0,0.44,2.298
2,VNM,,NHA TRANG,488770,12.22,109.22,4,101.28,7,SEA,1,20.9,1.1,340,6,5.8,32.8,26.5,3.2,140,0.417,2.39
2,VNM,,PHAN THIET,488870,10.93,108.1,5,101.26,7,SEA,1,21.6,1.3,0,4,5.6,32.7,26.5,4.3,270,0.462,2.288
2,VNM,,TAN SON HOA,489000,10.82,106.67,5,101.26,7,SEA,12,21.1,1.9,0,4,8.6,34.7,25.8,4.2,160,0.506,2.121
2,VNM,,RACH GIA,489070,10,105.08,3,101.29,7,SEA,1,22.9,0,0,4,5.4,32.4,26,0,0,0.535,2.033
2,VNM,,CA MAU,489140,9.18,105.15,2,101.3,7,SEA,1,22.7,0.8,0,4,6.7,33.2,26,2.5,140,0.52,2.091
2,VNM,,PHU QUOC,489170,10.22,103.97,4,101.28,7,SEA,1,22.5,1.8,90,4,5.9,32.4,26.4,2.8,90,0.523,2.089
2,VNM,,CON SON,489180,8.68,106.6,9,101.22,7,SEA,1,23.1,0.6,320,5,4.8,31.6,26.6,2.4,230,0.429,2.385
2,CHN,,TRUONG SA,489200,8.65,111.92,3,101.29,8,CHN,1,23.3,7.2,50,5,4,32.3,27.3,3.2,70,0.405,2.496
2,CHN,,MOHE,501360,52.13,122.52,433,96.23,8,CHN,1,-39.3,0.1,250,7,13.5,28.2,18.6,2.7,320,0.36,2.375
2,CHN,,HUMA,503530,51.72,126.65,179,99.19,8,CHN,1,-34.7,0.1,0,7,10.1,29.3,19.6,2.9,160,0.366,2.374
2,CHN,,TULIHE,504340,50.45,121.7,733,92.82,8,CHN,1,-38.9,1.1,180,7,13,26.7,16.9,3.7,250,0.371,2.317
2,CHN,,AIHUI,504680,50.25,127.45,166,99.35,8,CHN,1,-30.7,1.4,320,7,9.3,28.8,19.9,3.7,220,0.37,2.37
2,CHN,,HAILAR,505270,49.25,119.7,650,93.76,8,CHN,1,-32.6,1.7,160,7,10.1,28.8,17.4,3.8,180,0.374,2.309
2,CHN,,XIAOERGOU,505480,49.2,123.72,288,97.91,8,CHN,1,-32.7,0.1,40,7,11.2,29.9,19.7,2.5,180,0.383,2.32
2,CHN,,NENJIANG,505570,49.17,125.23,243,98.44,8,CHN,1,-32.3,0.6,200,7,9.5,29.1,19.2,5.2,200,0.371,2.38
2,CHN,,SUNWU,505640,49.43,127.35,235,98.53,8,CHN,1,-32.6,0.6,220,7,10.4,28.7,19.9,4.4,220,0.368,2.371
2,CHN,,XIN BARAG YOUQI,506030,48.67,116.82,556,94.82,8,CHN,1,-28.4,1.8,250,7,10.2,30.6,17.3,4,200,0.398,2.24
2,CHN,,BUGT,506320,48.77,121.92,739,92.76,8,CHN,1,-27.6,3,290,7,10.7,26.6,17.1,3.8,160,0.353,2.373
2,CHN,,KESHAN,506580,48.05,125.88,237,98.51,8,CHN,1,-28.7,0.6,340,7,8.3,29.1,19.6,3.8,200,0.389,2.323
2,CHN,,ARXAN,507270,47.17,119.93,997,89.91,8,CHN,1,-34.2,0.6,140,7,11.8,26,16.2,3.2,180,0.368,2.322
2,CHN,,QIQIHAR,507450,47.38,123.92,148,99.56,8,CHN,1,-25.5,1.3,250,7,8,30.2,20.2,3.9,180,0.407,2.264
2,CHN,,HAILUN,507560,47.43,126.97,240,98.47,8,CHN,1,-28.3,1.1,180,7,8.1,28.6,19.9,3.9,180,0.388,2.321
2,CHN,,YICHUN,507740,47.72,128.9,232,98.57,8,CHN,1,-30.8,0.5,0,7,10.3,28.6,20,3,270,0.391,2.324
2,CHN,,FUJIN,507880,47.23,131.98,65,100.55,8,CHN,1,-25.8,2.9,270,7,8.4,29.1,20.9,3.7,180,0.41,2.264
2,CHN,,TAILAI,508440,46.4,123.45,150,99.54,8,CHN,1,-23.9,2.2,270,7,8.2,30.7,20.2,4.2,200,0.442,2.152
2,CHN,,ANDA,508540,46.38,125.32,150,99.54,8,CHN,1,-26,1.3,250,7,8.2,30,20.2,3.9,200,0.428,2.206
2,CHN,,BAOQING,508880,46.32,132.18,83,100.33,8,CHN,1,-24,1.4,180,7,8,29.3,20.6,3.8,180,0.409,2.265
2,CHN,,ULIASTAI,509150,45.52,116.97,840,91.63,8,CHN,1,-28.4,0.9,20,7,10.9,30.4,16.7,3.8,220,0.399,2.222
2,CHN,,QIAN GORLOS,509490,45.08,124.87,136,99.7,8,CHN,1,-23.5,1.5,220,7,7.7,30.1,21.3,3.3,200,0.464,2.099
2,CHN,,HARBIN,509530,45.75,126.77,143,99.62,8,CHN,1,-25.4,1.2,200,7,8,29.8,20.7,3.7,180,0.431,2.22
2,CHN,,TONGHE,509630,45.97,128.73,110,100.01,8,CHN,1,-28.5,2.2,250,7,8.3,28.8,21.4,3.8,200,0.415,2.239
2,CHN,,SHANGZHI,509680,45.22,127.97,191,99.05,8,CHN,1,-28.4,1.4,220,7,8.6,28.8,21.2,3.4,220,0.41,2.267
2,CHN,,JIXI,509780,45.28,130.95,234,98.55,8,CHN,1,-22.7,2.8,270,7,8.3,28.8,20.3,3.9,270,0.411,2.233
2,CHN,,HULIN,509830,45.77,132.97,103,100.09,8,CHN,1,-24.6,1.3,270,7,7.3,27.8,21.3,2.7,200,0.393,2.32
2,CHN,,KABA HE,510530,48.05,86.35,534,95.07,8,CHN,1,-25.6,1.7,90,7,10.9,30.8,18.2,2.2,270,0.396,2.233
2,CHN,,ALTAY,510760,47.73,88.08,737,92.78,8,CHN,1,-26.1,1.2,90,7,10.7,30.1,17.6,2,250,0.411,2.181
2,CHN,,FUYUN,510870,46.98,89.52,827,91.78,8,CHN,1,-30.1,0.1,160,7,11.7,32.1,15.9,3.7,270,0.448,2.044
2,CHN,,TACHENG,511330,46.73,83,535,95.06,8,CHN,1,-20.5,1.5,20,7,12.4,32.6,17.9,2.5,180,0.415,2.18
2,CHN,,HOBOKSAR,511560,46.78,85.72,1294,86.72,8,CHN,1,-20.3,1,320,7,9.8,27.7,14.2,2.8,220,0.391,2.195
2,CHN,,KARAMAY,512430,45.6,84.85,428,96.29,8,CHN,1,-22.7,0.7,320,7,8.9,35.2,17.6,3.7,180,0.479,1.964
2,CHN,,BAYTIK SHAN,512880,45.37,90.53,1651,83,8,CHN,1,-20.7,2,70,7,9,26.2,12.2,4.3,290,0.381,2.189
2,CHN,,JINGHE,513340,44.62,82.9,321,97.53,8,CHN,1,-23.5,0.4,180,7,12.3,34.5,20.1,1.9,0,0.517,1.891
2,CHN,,QITAI,513790,44.02,89.57,794,92.14,8,CHN,1,-26.9,2.9,160,7,12.9,32.6,17.2,2.2,320,0.479,1.966
2,CHN,,YINING,514310,43.95,81.33,664,93.6,8,CHN,1,-18.2,0.7,70,7,12.5,32.1,18.8,1.8,270,0.47,2.038
2,CHN,,WU LU MU QI,514630,43.8,87.65,947,90.45,8,CHN,1,-19.8,1.4,70,7,9.3,31.9,16.1,3.4,0,0.505,1.89
2,CHN,,DIWOPU,514635,43.9,87.47,648,93.78,8,CHN,1,-21.1,0.9,180,7,9.8,34,17.8,3.3,0,0.525,1.857
2,CHN,,BALGUNTAY,514670,42.67,86.33,1753,81.96,8,CHN,1,-15,1.4,70,7,11,27.3,13.6,2.7,200,0.48,1.929
2,CHN,,SHISANJIANFANG,514950,43.22,91.73,792,92.17,8,CHN,1,-16.3,1.3,40,7,9.6,36,16.7,6.2,340,0.496,1.914
2,CHN,,BAYANBULAK,515420,43.03,84.15,2459,75.07,8,CHN,1,-35.1,0.3,40,7,11.2,19.5,9.9,3.2,220,0.386,2.17
2,CHN,,TURPAN,515730,42.93,89.2,37,100.88,8,CHN,1,-11.5,0.2,320,7,11.9,40.3,21.2,1.3,180,0.602,1.733
2,CHN,,KUQA,516440,41.72,82.95,1100,88.79,8,CHN,1,-13.4,1.3,0,7,11.7,32.8,17.7,2.6,200,0.655,1.54
2,CHN,,KORLA,516560,41.75,86.13,933,90.61,8,CHN,1,-12.2,0.6,160,7,10.3,34,18.4,2.2,270,0.621,1.608
2,CHN,,KASHI,517090,39.47,75.98,1380,85.81,8,CHN,1,-11,1.5,320,7,11.5,32.6,17.6,3,180,0.717,1.418
2,CHN,,AKQI,517110,40.93,78.45,1986,79.63,8,CHN,1,-16,2,250,7,11.2,27.1,13.5,2.2,250,0.538,1.729
2,CHN,,BACHU,517160,39.8,78.57,1117,88.61,8,CHN,1,-12.3,0.4,160,7,12,34.2,18.1,1.7,40,0.723,1.422
2,CHN,,ALAR,517300,40.5,81.05,1013,89.73,8,CHN,1,-14.7,0.5,220,7,12.7,33.2,19.4,1.4,40,0.724,1.419
2,CHN,,TAZHONG,517470,39,83.67,1099,88.8,8,CHN,1,-19.9,0,180,7,13.7,37.2,15.9,3.5,70,0.696,1.447
2,CHN,,TIKANLIK,517650,40.63,87.7,847,91.56,8,CHN,1,-15.7,0.4,220,7,13.4,36.1,19.1,2,90,0.62,1.59
2,CHN,,RUOQIANG,517770,39.03,88.17,889,91.09,8,CHN,1,-13.3,1.4,250,7,14.1,36.7,18.7,2.3,40,0.758,1.414
2,CHN,,SHACHE,518110,38.43,77.27,1232,87.37,8,CHN,1,-11.3,0.5,290,7,11.9,32.7,18.3,1.8,40,0.72,1.408
2,CHN,,PISHAN,518180,37.62,78.28,1376,85.85,8,CHN,1,-11.6,0.7,220,7,12.1,34.1,17.7,1.6,320,0.681,1.441
2,CHN,,HOTAN,518280,37.13,79.93,1375,85.86,8,CHN,1,-9.5,1.2,250,7,10.4,33.5,17.8,2,90,0.757,1.375
2,CHN,,MINFENG,518390,37.07,82.72,1409,85.5,8,CHN,1,-12.2,0.2,0,7,12.8,34.1,17.1,1.8,0,0.808,1.313
2,CHN,,ANDIR,518480,37.93,83.65,1264,87.03,8,CHN,1,-15.7,0.4,40,7,14.6,35.8,16.7,2.1,40,0.702,1.424
2,CHN,,QIEMO/QARQAN,518550,38.15,85.55,1248,87.2,8,CHN,1,-14.1,0.3,0,7,13.6,34.1,16.4,3,0,0.736,1.399
2,CHN,,MANGNAI,518860,38.25,90.85,2945,70.6,8,CHN,1,-18,0.9,110,7,11.1,24.4,9,3.7,70,0.436,1.922
2,CHN,,YUTIAN/KERIYA,519310,36.87,81.7,1554,84,8,CHN,1,-11.2,0.8,0,7,13.2,33.4,19.1,1.3,0,0.865,1.223
2,CHN,,YIWU,521180,43.27,94.7,1729,82.21,8,CHN,1,-19.3,2.3,270,7,9.7,26,13.4,2.9,40,0.405,2.125
2,CHN,,HAMI,522030,42.82,93.52,739,92.76,8,CHN,1,-17.2,1.1,40,7,13.4,35.5,19,1.1,110,0.523,1.842
2,CHN,,EJIN QI,522670,41.95,101.07,941,90.52,8,CHN,1,-18.6,1.1,90,7,12.5,35.7,16.8,3.1,110,0.484,1.888
2,CHN,,MAZONG SHAN,523230,41.8,97.03,1770,81.79,8,CHN,1,-21.4,3.4,270,7,11.7,29,12.7,5.2,90,0.428,1.988
2,CHN,,GUAIZIHU,523780,41.37,102.37,960,90.31,8,CHN,1,-19.2,1.6,90,7,11.9,36.2,16.3,5.2,90,0.473,1.915
2,CHN,,DUNHUANG,524180,40.15,94.68,1140,88.36,8,CHN,1,-15.3,0.5,40,7,13.2,33.8,17.8,2.2,40,0.58,1.676
2,CHN,,YUMENZHEN,524360,40.27,97.03,1527,84.28,8,CHN,1,-17.4,2.2,90,7,12.6,30.6,15.4,3.5,90,0.49,1.859
2,CHN,,BAYAN MOD,524950,40.75,104.5,1329,86.35,8,CHN,1,-19.7,0.9,290,7,11.2,32.2,15.1,4.3,110,0.467,1.908
2,CHN,,JIUQUAN,525330,39.77,98.48,1478,84.78,8,CHN,1,-17.1,1.5,250,7,11.8,30.3,16.5,2.6,90,0.568,1.723
2,CHN,,LENGHU,526020,38.83,93.38,2771,72.17,8,CHN,1,-20.5,1.1,320,7,12.7,25.9,9.8,4.6,270,0.461,1.818
2,CHN,,ZHANGYE,526520,39.08,100.28,1462,84.95,8,CHN,1,-16.8,1.2,180,7,12.6,31.3,16.5,2.3,320,0.507,1.833
2,CHN,,MINQIN,526810,38.63,103.08,1367,85.95,8,CHN,1,-16,1,270,7,11.9,32,16.4,3.3,90,0.527,1.755
2,CHN,,DA-QAIDAM,527130,37.85,95.37,3174,68.57,8,CHN,1,-21.1,0.7,40,7,10.2,24,9.8,2.6,270,0.479,1.771
2,CHN,,DELINGHA,527370,37.37,97.37,2982,70.27,8,CHN,1,-17,1,40,7,9.8,25,11.4,2,250,0.519,1.696
2,CHN,,GANGCA,527540,37.33,100.13,3302,67.46,8,CHN,1,-19.7,2.5,340,7,9,18.2,10.3,3.3,160,0.367,2.202
2,CHN,,WUSHAOLING,527870,37.2,102.87,3044,69.72,8,CHN,1,-18.7,5.2,320,7,7.3,18.3,10.1,5.8,0,0.39,2.112
2,CHN,,GOLMUD,528180,36.42,94.9,2809,71.83,8,CHN,1,-14.8,1.5,220,7,10.9,26.3,11.2,2.3,70,0.492,1.746
2,CHN,,DULAN,528360,36.3,98.1,3192,68.41,8,CHN,1,-16.1,1.7,140,7,10.1,23.7,10.2,2.1,40,0.416,1.962
2,CHN,,XINING,528660,36.62,101.77,2296,76.62,8,CHN,1,-14.8,0.3,320,7,11.5,25.9,14.2,1.7,140,0.469,1.958
2,CHN,,LANZHOU,528890,36.05,103.88,1518,84.37,8,CHN,1,-9.8,0.4,90,7,10.6,30.9,17.4,2.2,110,0.541,1.798
2,CHN,,WUDAOLIANG,529080,35.22,93.08,4613,56.87,8,CHN,1,-24.1,2.6,250,7,9.7,13.6,5.1,4.4,110,0.38,2.028
2,CHN,,TONGDE,529570,35.27,100.65,3290,67.56,8,CHN,1,-23.5,3.8,90,7,11.3,20.2,10.6,2.9,40,0.342,2.296
2,CHN,,HUAJIALING,529960,35.38,105,2450,75.15,8,CHN,1,-14.8,4.5,0,7,6.8,21.1,13.1,4.6,140,0.419,2.072
2,CHN,,ERENHOT,530680,43.65,112,966,90.25,8,CHN,1,-26.1,2.2,70,7,11.3,32.5,16.2,3.7,220,0.476,1.938
2,CHN,,NARAN BULAG,530830,44.62,114.15,1183,87.9,8,CHN,1,-28.3,1.1,0,7,11.2,29.4,15.4,4.9,200,0.413,2.151
2,CHN,,MANDAL,531490,42.53,110.13,1223,87.47,8,CHN,1,-21.5,3.4,270,7,10.6,31.2,15.3,4.8,270,0.467,1.934
2,CHN,,ABAG QI,531920,44.02,114.95,1128,88.49,8,CHN,1,-28.9,0.7,270,7,10.9,29.8,15.6,4.3,250,0.415,2.151
2,CHN,,HAILS,532310,41.45,106.38,1510,84.45,8,CHN,1,-21.9,3.9,160,7,10.4,30.1,14.1,5.2,160,0.46,1.923
2,CHN,,JURH,532760,42.4,112.9,1152,88.23,8,CHN,1,-22.6,4.6,250,7,10.8,31.1,15.5,4.6,220,0.462,1.984
2,CHN,,HALIUT,533360,41.57,108.52,1290,86.76,8,CHN,1,-20.7,1.4,320,7,10.5,30.1,16,4.2,200,0.492,1.867
2,CHN,,BAILING-MIAO,533520,41.7,110.43,1377,85.84,8,CHN,1,-23.7,1.6,140,7,11.2,29.8,14.9,3.7,220,0.465,1.963
2,CHN,,HUADE,533910,41.9,114,1484,84.72,8,CHN,1,-23,3.9,290,7,10,27.2,15,3.6,270,0.431,2.083
2,CHN,,HOHHOT,534630,40.82,111.68,1065,89.17,8,CHN,1,-19.8,1.5,70,7,11,30.4,17.1,3.2,220,0.501,1.913
2,CHN,,JINING,534800,41.03,113.07,1416,85.43,8,CHN,1,-20.5,1.2,270,7,10.3,27.7,15.3,3.1,270,0.458,2.028
2,CHN,,DATONG,534870,40.1,113.33,1069,89.12,8,CHN,1,-18.6,2.3,340,7,10.4,30.4,17,3.6,180,0.519,1.89
2,CHN,,JARTAI,535020,39.78,105.75,1143,88.33,8,CHN,1,-17.7,1.8,200,7,12,34.2,16.9,3.4,110,0.536,1.759
2,CHN,,LINHE,535130,40.77,107.4,1041,89.43,8,CHN,1,-16.4,1,70,7,10.5,32.1,17.7,2.6,70,0.55,1.743
2,CHN,,OTOG QI,535290,39.1,107.98,1381,85.8,8,CHN,1,-17.9,0.8,0,7,10.8,30.5,15.5,3.6,180,0.508,1.839
2,CHN,,DONGSHENG,535430,39.83,109.98,1459,84.98,8,CHN,1,-17.2,2.4,290,7,9.1,28.5,15.1,3.3,180,0.487,1.889
2,CHN,,HEQU,535640,39.38,111.15,861,91.4,8,CHN,1,-19.2,0.2,40,7,12.6,32.3,18.6,2.4,180,0.551,1.808
2,CHN,,WUTAI SHAN,535880,38.95,113.52,2210,77.44,8,CHN,1,-24.5,17.2,320,7,5.5,19.2,13.1,4.7,220,0.421,2.078
2,CHN,,YU XIAN,535930,39.83,114.57,910,90.86,8,CHN,1,-19.1,0.5,250,7,10.2,30.6,18,3.1,160,0.531,1.875
2,CHN,,YINCHUAN,536140,38.47,106.2,1112,88.66,8,CHN,1,-14.3,1.4,0,7,10.3,31.1,18.7,2.8,160,0.574,1.729
2,CHN,,YULIN,536460,38.23,109.7,1058,89.24,8,CHN,1,-17.5,1,340,7,10.7,31.3,17.5,3,180,0.546,1.791
2,CHN,,YUANPING,536730,38.75,112.7,838,91.65,8,CHN,1,-13.9,1.2,340,7,9.9,31.2,18.6,2.4,180,0.595,1.727
2,CHN,,SHIJIAZHUANG,536980,38.03,114.42,81,100.36,8,CHN,1,-6.8,0.9,0,7,8,34.3,22.7,2.5,160,0.711,1.537
2,CHN,,ZHONGNING,537050,37.48,105.68,1193,87.79,8,CHN,1,-13.6,2,90,7,10.8,31.7,18.6,3.1,40,0.555,1.745
2,CHN,,YANCHI,537230,37.8,107.38,1356,86.06,8,CHN,1,-17,0.6,290,7,11.1,31,16.3,3.5,140,0.513,1.849
2,CHN,,LISHI,537640,37.5,111.1,951,90.41,8,CHN,1,-14.7,2.2,20,7,10.7,31.8,18.6,3.2,220,0.592,1.73
2,CHN,,TAIYUAN,537720,37.78,112.55,779,92.31,8,CHN,1,-12.9,1.1,90,7,11.2,32,20.1,2.7,200,0.642,1.641
2,CHN,,YUSHE,537870,37.07,112.98,1042,89.42,8,CHN,1,-14.1,1,70,7,10.3,30,17.9,3.1,180,0.591,1.734
2,CHN,,XINGTAI,537980,37.07,114.5,78,100.39,8,CHN,1,-5.9,1,20,7,7.7,34.2,22.8,2.6,180,0.74,1.489
2,CHN,,YAN AN,538450,36.6,109.5,959,90.32,8,CHN,1,-12.4,2.1,220,7,10.5,31.9,18.8,2.2,220,0.571,1.796
2,CHN,,JIEXIU,538630,37.03,111.92,745,92.69,8,CHN,1,-11,0.9,250,7,10.4,32.1,19.7,3.1,0,0.63,1.675
2,CHN,,ANYANG,538980,36.05,114.4,64,100.56,8,CHN,1,-6.4,0.9,180,7,7.7,33.8,23.9,3.7,180,0.758,1.468
2,CHN,,PINGLIANG,539150,35.55,106.67,1348,86.15,8,CHN,1,-10.6,1.5,290,7,9.8,29.3,17.8,3,110,0.525,1.882
2,CHN,,XIFENGZHEN,539230,35.73,107.63,1423,85.36,8,CHN,1,-10.2,2,320,7,7.9,28.3,17,3.3,180,0.481,1.962
2,CHN,,TONGCHUAN,539470,35.17,109.05,914,90.82,8,CHN,1,-8.7,1.6,40,7,8.6,30.4,19.3,3.4,140,0.569,1.796
2,CHN,,YUNCHENG,539590,35.05,111.05,365,97.02,8,CHN,1,-6.5,1.3,20,7,8.6,35,22.6,3.3,140,0.712,1.545
2,CHN,,YANGCHENG,539750,35.48,112.4,659,93.65,8,CHN,1,-8.4,0.9,320,7,8.4,31.5,20.4,3.1,160,0.66,1.613
2,CHN,,XI UJIMQIN QI,540120,44.58,117.6,997,89.91,8,CHN,1,-27.3,1.9,140,7,10.6,28.7,16.4,3.7,250,0.403,2.197
2,CHN,,JARUD QI,540260,44.57,120.9,266,98.17,8,CHN,1,-18.8,2.1,320,7,9.3,31.9,19.9,3.1,160,0.44,2.141
2,CHN,,LINDONG,540270,43.98,119.4,485,95.63,8,CHN,1,-20.4,1.3,270,7,10.1,30.8,19,3.4,220,0.435,2.135
2,CHN,,CHANGLING,540490,44.25,123.97,190,99.06,8,CHN,1,-22.4,1.4,220,7,7.9,30.1,20.4,3.7,200,0.463,2.094
2,CHN,,MUDANJIANG,540940,44.57,129.6,242,98.45,8,CHN,1,-24.1,0.8,200,7,8.8,29.6,20.6,2.9,220,0.414,2.241
2,CHN,,SUIFENHE,540960,44.38,131.15,498,95.48,8,CHN,1,-23.1,4.1,270,7,8.3,26.7,19.2,3.6,270,0.382,2.324
2,CHN,,XILIN HOT,541020,43.95,116.12,1004,89.83,8,CHN,1,-27.3,2,200,7,10.8,30.3,16.4,4.2,200,0.416,2.163
2,CHN,,LINXI,541150,43.6,118.07,800,92.08,8,CHN,1,-20.9,1.5,270,7,10,29.8,17.7,3.1,250,0.423,2.169
2,CHN,,TONGLIAO,541350,43.6,122.27,180,99.18,8,CHN,1,-19.9,2.3,290,7,8.9,31.2,20.9,4.4,200,0.497,1.978
2,CHN,,SIPING,541570,43.18,124.33,167,99.33,8,CHN,1,-21,1.1,180,7,7.4,29.8,21.4,3.6,200,0.483,2.047
